Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,38.0,Internacional,Muy bueno,4,1,"""Lugar emblemático y más acompañado de tu pareja""","""Sin embargo, ya no se puede disfrutar de una foto con tiempo pues te apresuran para que avances y los demás puedan pasar. Se entiende el comercio de poder capturar más clientes comprando una foto, pero también queremos disfrutar más de cada momento.""",Colombia,Español,PC,2018-05-24,positivo
Femenino,57.0,Internacional,Muy bueno,4,586,"""Lovely spot, bittersweet story!""","""En realidad escuchamos una historia diferente a las que nos cuentan los libros, pero sin embargo, trágica. Bueno para un vistazo rápido, algunas fotos, y para los románticos... bueno... adelante. Algunos dicen que trae buena suerte.""",Estados Unidos,Inglés,PC,2018-05-23,positivo
Masculino,39.0,Nacional,Excelente,5,33,"""Icónico lugar de la ciudad""","""Un lugar al que no debes de faltar al visitar Guanajuato. Excelente manera de terminar el tradicional recorrido de las Callejoneadas""",México,Español,PC,2018-05-22,positivo
Masculino,25.0,Nacional,Excelente,5,18,"""Gran lugar y grande su leyenda""","""Muy bonito lugar pero sobre todo tienes que ir a las callejoneadas para ir te cuenten la leyenda con detalle y te impresione mas el lugar.""",México,Español,Móvil,2018-05-22,positivo
Masculino,43.0,Internacional,Excelente,5,140,"""El beso""","""Pues bueno el sitio de beso. Romántico lugar escondido en el corazón de la ciudad. No lo puede pasar por alto especialmente si vas en pareja.""",Nueva Zelanda,Español,Móvil,2018-05-21,positivo
Masculino,20.0,Internacional,Excelente,5,7,"""Beso""","""Todas las historias de amor interesantes. Los lugareños te cuentan y besas a tu amor para el amor eterno. Muy romántico"".",Estados Unidos,Inglés,PC,2018-05-20,positivo
Femenino,,Internacional,Excelente,5,2,"""Romántico""","""Hay bastante gente por los tours pero la leyenda te la cuentan bonito y puedes pagar por la foto de recuerdo en los escalones o incluso en el balcón.""",Chile,Español,Móvil,2018-05-19,positivo
Masculino,36.0,Internacional,Excelente,5,3,"""Bello lugar e interesante historia""","""Bonito lugar, llegar lo más temprano posible para evitar el aglutinamiento de turistas que quieren una foto seria el único aviso y llevar algo de dinero si quieres foto se paga por entrar a cada balcón.""",Perú,Español,PC,2018-05-15,positivo
Masculino,55.0,Internacional,Pésimo,1,1031,"""Más que una masa de turistas""","""Guanajuato es una ciudad muy interesante, pero tiene varios puntos turísticos, uno de ellos el Callejon del Beso, donde no hay que ver, excepto muchos turistas.""",Brasil,Portugués,PC,2018-05-14,negativo
Masculino,42.0,Internacional,Regular,3,178,"""Romántico""","""No cuesta nada ir, está cerca del centro y es un lindo lugar para tomar unas fotografías de recuerdo. Indispensable.""",Argentina,Español,Móvil,2018-05-14,neutral
Femenino,32.0,Nacional,Muy bueno,4,3,"""Callejón del beso""","""El Callejón del Beso es uno de los lugares más visitados por los turístas que vienen a la hermosa ciudad de Guanajuato, ahí se cuenta una leyenda que ya se ha hecho famosa, a quien guste de admirar la arquitectura colonial no deje de conocer el centro histórico y este callejón.""",México,Español,Móvil,2018-05-14,positivo
Masculino,41.0,Internacional,Muy bueno,4,8,"""¡Obligatorio!""","""Ir a Guanajuato y no ir al callejón del Beso es como ir a París y no visitar la Torre Eiffel. Guardando las distancias claro está. Es un lugar obligado por la cultura popular local y punto de encuentro de turistas. Saca la foto del recuerdo.""",Perú,Español,Móvil,2018-05-11,positivo
Masculino,61.0,Internacional,Excelente,5,62,"""So cute""","""Ve y pregunta a los lugareños sobre la historia... camina con alguien y róbale un beso... un gran lugar para tomar fotos"".",Estados Unidos,Inglés,PC,2018-05-01,positivo
Femenino,27.0,Nacional,Excelente,5,29,"""NOS DIMOS EL BESO""","""Las callejoneadas son lo más divertido los chicos son muy buenos en el servicio y entretenimiento para turistas locales nacionales y extranjeros.""",México,Español,PC,2018-04-30,positivo
Masculino,62.0,Internacional,Excelente,5,119,"""Kissing""","""Seguimos a un grupo de turistas cuando se detuvieron en esta calle. Una vez escuchamos la historia sobre el callejón de los besos que besamos"".",Estados Unidos,Inglés,Móvil,2018-04-27,positivo
Femenino,34.0,Internacional,Muy bueno,4,32,"""¡Un lugar muy pintoresco!""","""Si van a Guanajuato sin duda el Callejón del beso es una de las historias que no te podras perder, estarás rodeado de un pueblo lleno de tradiciones y mejor aun si esta visita la puedes realizar con una persona especial tendrás la oportunidad de realizar esta bonita tradición.""",Argentina,Español,PC,2018-04-27,positivo
Femenino,48.0,Internacional,Excelente,5,54,"""Famous kiss alley""","""Verás el famoso Callejón de los Besos por todas las personas reunidas para tomar fotos. Las dos casas están a solo unos metros de distancia y la historia dice que podrían besarse desde los balcones. ¡Pare para tomarse una foto!""",Estados Unidos,Inglés,Móvil,2018-04-26,positivo
Masculino,28.0,Internacional,Muy bueno,4,17,"""Bonito""","""Me parece un lugar bonito y la historia que cuentan es buena. Siempre lleven a una pareja para dar el tradicional beso.""",Panamá,Español,Móvil,2018-04-21,positivo
Masculino,39.0,Internacional,Excelente,5,133,"""Bueno, pero hay demasiadas personas""","""Sugiero que vaya temprano y llegue a la multitud. Ya sabes, este es un callejón de 34 cm de ancho, pero hay cientos de personas que quieren tomar fotos allí. Este callejón está muy cerca de la zona centro. La próxima vez, traeré algo de vino tinto a la plaza central que está a solo un paso de aquí.""",Estados Unidos,Chino,Móvil,2018-04-18,positivo
Masculino,39.0,Internacional,Excelente,5,133,"""Nice but crowded""","""Te sugiero que estés aquí temprano antes de las multitudes, ten en cuenta que es un callejón de 34 centímetros y hay cientos de turistas tratando de tomarse una foto allí. El callejón está ubicado a poca distancia de la plaza principal. La próxima vez lo haré trae un poco de vino y disfrútalo en la plaza a unos pasos de distancia"".",Estados Unidos,Inglés,Móvil,2018-04-18,positivo
Masculino,33.0,Nacional,Excelente,5,134,"""Darte un beso con tu pareja es toda una tradición""","""Toda pareja debe visitar este callejón y darse un beso, es romántica la historia y también el inicio de la historia que se forma en ese lugar, la mayoría de las callejoneadas termina aquí así que es mejor que regreses más tarde para que tengan la oportunidad de darse un beso sin gente alrededor.""",México,Español,PC,2018-04-17,positivo
Femenino,65.0,Internacional,Muy bueno,4,72,"""Crowded""","""Es un pequeño y lindo ""callejón"", llega temprano si quieres capturar una foto, de lo contrario, estarás esperando interminablemente tu turno"".",Estados Unidos,Inglés,PC,2018-04-16,positivo
Masculino,30.0,Internacional,Regular,3,37,"""Divertido pero nada del otro mundo""","""Es pintorezco ir por los callejones de Guanajuato, este precisamente no es el más bonito pero no deja de ser pintorezco, lo divertido es que sea un lugar especial y con historia.""",España,Español,PC,2018-04-16,neutral
Masculino,62.0,Internacional,Regular,3,505,"""Obligatory Drop By While In Guanajuato""","""Así que... quizás el lugar más visitado por los turistas, y sin duda uno de los más visitados, en esta hermosa ciudad. Opción de fotografía gratis desde la calle o pague un pequeño cargo para obtener una foto con su pareja desde la terraza/balcón/ventana .""",Estados Unidos,Inglés,Móvil,2018-04-15,neutral
Femenino,63.0,Internacional,Excelente,5,246,"""Spring break vacay""","""Este lugar es de visita obligada, es una parte icónica de Gto, la historia es interesante muy cerca del centro, a pasos del Jardín Unión, hermoso con la tradición de besar a tu pareja en el 3er paso para la buena suerte de la relación. """,Estados Unidos,Inglés,Móvil,2018-04-11,positivo
Masculino,45.0,Internacional,Excelente,5,24,"""¡Imperdible!""","""Un lugar, que no puede dejar de visitarse, ya sea solo o en pareja, es un lugar mágico, hay que llegar y hacer fila, pero muy bien. Vale la pena.""",Argentina,Español,Móvil,2018-04-10,positivo
Masculino,,Nacional,Muy bueno,4,6,"""Simple y bello""","""Una buena leyenda...a lo Romeo y Julieta...es mejor combinarlo con una callejoneada que cuestan solo 100 pesos...interesante para un Guanajuato lleno de historias.""",México,Español,Móvil,2018-04-09,positivo
Femenino,33.0,Nacional,Muy bueno,4,9,"""Un must""","""Si estás en Guanajuato tienes que venir al callejón, para tomarte una foto en los balcones a te cobran $20 pesos, pero vale la pena.""",México,Español,PC,2018-04-04,positivo
Masculino,49.0,Nacional,Regular,3,44,"""Es tradicional pero…""","""Desafortunadamente lo comercial invadió y se adueñó del lugar, se hace fila para poder ""tomarse"" la foto, hay muchos que te cuentan la leyenda por dinero, que en sí no tiene nada de malo, pero se vuelve molesto que te insistan.

En fin, no veo como pudiera mejorarse, así que para aquellos que es forzoso ir a los lugares de tradición en sus viajes, lo único que les puedo recomendar para este lugar es que se armen con bastante paciencia.""",México,Español,PC,2018-04-03,neutral
Femenino,,Nacional,Muy bueno,4,8,"""Un punto de las callejoneadas""","""Recomiendo ampliamente las callejoneadas que ofrecen las distintas Estudiantinas. Son amenas, muy divertidas. Una forma diferente de conocer algunos puntos de la ciudad, entre otros, el callejón del beso: un lugar muy curioso.""",México,Español,Móvil,2018-04-01,positivo
Masculino,51.0,Internacional,Regular,3,49,"""No merece la pena""","""Hay que esperar una larga cola para estar en un callejón que aparte de la leyenda, poco más tiene. Hay muchos rincones más bonitos en Guanajuato con menos gente.""",Perú,Español,Móvil,2018-03-31,neutral
Masculino,52.0,Internacional,Excelente,5,15,"""Tradición""","""Negociazo. Dicta la tradición que hay que visitar este lugar para que cuente la visita a Guanajuato. Mucha gente, mucha basura y dinero de por medio. Pero se disfruta, se disfruta muchísimo…""",Panamá,Español,Móvil,2018-03-31,positivo
Femenino,33.0,Nacional,Regular,3,31,"""Guías falsos y muy lleno""","""Está atascado con fila de mínimo una hora solo para la foto y está lleno de guías falsos que solo son personas que te cuentan una leyenda para estarte cobrando dinero solo por escuchar aunque estes ahí junto. Si quieren conocerlo recomiendo ir muy temprano tomar la foto y retirarse ya que es pequeño el sitio y se llena muy rápido.""",México,Español,Móvil,2018-03-29,neutral
Femenino,64.0,Internacional,Regular,3,323,"""Interesting attraction""","""Pueden tomarse una foto de ustedes dos inclinándose sobre balcones en lados opuestos del estrecho callejón para besarse"".",Canadá,Inglés,Móvil,2018-03-28,neutral
Masculino,39.0,Internacional,Malo,2,373,"""Super crowded""","""Pequeño callejón lleno de gente y un balcón donde la gente toma fotos. Es una atracción turística, pero solo para aquellos que disfrutan hacer cola para tomar una foto y decir que lo han hecho"".",Estados Unidos,Inglés,Móvil,2018-03-25,negativo
Femenino,51.0,Internacional,Excelente,5,47,"""You can outsmart the crowd""","""Esto puede convertirse en una trampa para turistas, ya que todos quieren una foto besando a su pareja. Puedes encontrar un camino alrededor y, en lugar de subir, bajar. Si quieres subir, tendrás que esperar en la fila, mientras todos están tomando fotos"".",Estados Unidos,Inglés,Móvil,2018-03-25,positivo
Femenino,42.0,Internacional,Excelente,5,36,"""Linda historia""","""La guía cuenta una bonita historia sobre estas escaleras. Debería participar en visitas turísticas a la ciudad. Según la historia, uno debería besar al compañero en las escaleras: la asociación debería traer otros 15 años de suerte.""",Alemania,Alemán,Móvil,2018-03-21,positivo
Masculino,42.0,Nacional,Muy bueno,4,159,¡UNA LEYENDA!,"""Vale la pena contratar a un guía que te de la explicación de la leyenda de este callejón y por supuesto cerrar la visita con un beso en el tercer escalón.""",México,Español,PC,2018-03-21,positivo
Femenino,47.0,Internacional,Regular,3,15,"""El beso""","""A menudo lleno de gente, estrecho, pero hiper turístico y de difícil acceso, por lo que la gente se aglomera para ver a los turistas besarse. La historia es linda, pero bueno, no es esencial, me decepcionó.""",Francia,Francés,PC,2018-03-19,neutral
Femenino,40.0,Internacional,Regular,3,13,"""¡Bueno…!""","""No era lo que yo esperaba estaba muy lleno fuimos en la noche no pudimos admirar pero estaba maltratado y es más comercial que histórico.""",Estados Unidos,Español,PC,2018-03-19,neutral
Masculino,70.0,Internacional,Malo,2,325,"""Silly""","""Es muy divertido pasear por los Callejones de Guanajuato y hay muchas vistas y paisajes interesantes. Este simplemente no es uno de ellos. Después de leer la leyenda, el pequeño tramo de escaleras angostas es completamente anticlimático. Y qué, podrían besarse al otro lado del callejón. Combine eso con multitudes de turistas besándose tomándose selfies, bueno, seguí caminando, excusándome y salí de allí"".",Estados Unidos,Inglés,Móvil,2018-03-18,negativo
Masculino,58.0,Internacional,Regular,3,196,"""Overrated and not romantic""","""Lugar abarrotado para amantes de la fotografía... sobrevalorado y con prisas. Nada para solteros y no para románticos.""",Canadá,Inglés,Móvil,2018-03-18,neutral
Masculino,29.0,Internacional,Muy bueno,4,79,"""Cute Photo Opportunity""","""Excelente lugar para tomar fotos con los seres queridos. Linda historia de Callejón del Beso. Podría haber una fila esperando su turno para tomar fotografías. Espere su turno y ofrezca tomar fotografías para los demás"".",Estados Unidos,Inglés,PC,2018-03-15,positivo
Femenino,64.0,Internacional,Excelente,5,40,"""Kiss on the red step!""","""Guanajuato es un pueblo de cuentos con sus sinuosos aliados y calles peatonales. La historia folclórica del Callejón del Beso es romántica. No dudamos cuando nuestro guía turístico VIP de Bike Tour Querétaro nos dijo que entráramos en el callejón y tuviéramos un Beso!! Hemos tenido 34 buenos años, y ahora un beso y un deseo por 7 más! Nos encanta Guanajuato y nos gustaría volver por una semana!!""",Canadá,Inglés,PC,2018-03-13,positivo
Masculino,37.0,Internacional,Muy bueno,4,99,"""Obligado en tu visita a Guanajuato""","""Por la riqueza cultural del punto y sus leyendas es algo que se debe recorrer y retratar si es que vas con tu pareja. Fuera de eso no ofrece mucho ya que solo es un pequeño y reducido callejon. Generalmente va incluido en los tours por el centro y recomiendo que si se comprara el tour de callejoneada, que se con alguno que explique esa historia.""",Argentina,Español,PC,2018-03-12,positivo
Masculino,32.0,Internacional,Regular,3,208,"""Un gran lugar para practicar la toma de fotografías o dejar fotos íntimas"" ","""Si no haces fotos cercanas o no aprovechas la oportunidad, este es definitivamente un buen lugar para practicar. Cada pareja aquí repite los mismos movimientos. Después de algunos ejercicios, definitivamente puedes disparar muy bien. Foto. Por supuesto, si quieres dejar recuerdos íntimos aquí, ponerlo en la pared o sobre la mesa en casa, este es definitivamente un buen lugar. No es tan fácil en el mundo encontrar a una chica que pueda besar el balcón.""",Taiwán,Chino,PC,2018-03-10,neutral
Masculino,25.0,Nacional,Excelente,5,3,"""Quick and must see""","""A poca distancia del Centro de Guanajuato, solo ve por el callejón y pídele a alguien que te tome una foto"".",México,Inglés,Móvil,2018-03-10,positivo
Femenino,31.0,Internacional,Muy bueno,4,22,"""Visita muy rápida""","""Solo es como tradición pasar por ese callejón y darte un beso con tu pareja así como cierras un candado para simbolizar el cierre de compromiso.""",Paraguay,Español,Móvil,2018-03-09,positivo
Masculino,31.0,Internacional,Excelente,5,3,"""Romantic""","""Este es un hermoso lugar romántico en la ciudad, tiene mucha historia interesante detrás y el ambiente es hermoso, pero ten en cuenta que siempre está lleno de gente, así que tenlo en cuenta"".",Estados Unidos,Inglés,Móvil,2018-03-08,positivo
Femenino,47.0,Nacional,Muy bueno,4,83,"""Visita obligada para la foto""","""Es un callejón de escasos 70 cms de ancho que tiene su historia. Si vas a Guanajuato es obligada la visita al callejón.""",México,Español,PC,2018-03-06,positivo
Femenino,32.0,Nacional,Regular,3,81,"""Si vas con tu pareja no olvides la tradicional foto""","""El callejón del beso es un lugar muy típico pero la parte interesante de aquí es conocer la historia y lo sucedido, yo te recomiendo tomar un recorrido en el centro, una “callejoneada” que te va a costar 200 aproximadamente por persona. Y en algunas de ellas lo que hacen es escenificar con los mismos integrantes del público, la historia y lo sucedido. Ahí va a ser un poco difícil que te tomen la foto porque hay mucha gente, pero puedes regresar de día. Lo enriquecedor es la manera en que te cuentan lo sucedido.""",México,Español,Móvil,2018-03-04,neutral
Masculino,34.0,Internacional,Regular,3,156,"""Un beso no gratis ...""","""Una encantadora y adorable leyenda, pero si quieres subir al balcón y tomar fotos, ¡ten en cuenta que tienes que pagar! Entonces, ¿has contado la leyenda y tomas una foto de este encantador balcón al final de la calle?""",Francia,Francés,PC,2018-03-03,neutral
Masculino,41.0,Nacional,Excelente,5,32,"""Pintoresco""","""Una parada oficial si va uno a Guanajuato , mi sugerencia es ir con la Cervantina que hace la noche más agradable , una ciudad encantadora con más historia que la que uno piensa.""",México,Español,Móvil,2018-03-02,positivo
Masculino,48.0,Internacional,Pésimo,1,2606,"""Pega bobo""","""La visita dispensable, un callejón y una escalera, se llama callejón del beso, muy difundido por los lugares explotado por bobos queriendo dinero fácil con historias de felicidad eterna y cosas semejante.""",Brasil,Portugués,Móvil,2018-03-01,negativo
Masculino,53.0,Nacional,Excelente,5,53,"""Visita obligada""","""Es un lugar obligado cuando vienes a Guanajuato, conocer su leyenda y tomarse una foto en pareja o familiar.""",México,Español,Móvil,2018-03-01,positivo
Masculino,61.0,Internacional,Muy bueno,4,859,"""A LOVE LEGEND""","De este “callejón del beso” hay varias leyendas basadas en un amor imposible en el que una pareja se dio el último beso. El callejón mide 68 centímetros de ancho y se dice que las parejas deben besarse en el tercer paso para que su amor dure. . Es una parada segura de los callejones guanajuatenses. Un sitio peculiar.""",Guatemala,Inglés,PC,2018-02-27,positivo
Masculino,50.0,Nacional,Excelente,5,28,"""Risas""","""Los guías que están allá de lo mas simpático, te cuentan anécdotas que te meas de la risa, te venden de todo allá.""",México,Español,PC,2018-02-27,positivo
Masculino,49.0,Internacional,Pésimo,1,239,"""¿Un camino de besos?""","""Es mucho tiempo, el dinero es necesario para que un amante de un cara a cara se bese con un camino y de alguna manera se tome una foto. Lucro de sentimientos.""",Japón,Japonés,Móvil,2018-02-25,negativo
Masculino,57.0,Internacional,Excelente,5,47,"""Ven antes de las 10:00""","""Un lugar con una historia muy interesante. No seas flojo y descubre esta historia. En este caso, este callejón se convierte no solo en un punto turístico en el mapa. Es increíble, pero aquí la gente vive en el callejón ... van a trabajar por la mañana. ¡Imagino cómo deberían vivir en ese lugar! Es mejor venir aquí por la mañana antes de las 10:00 y luego tendrá la oportunidad de considerar las cerraduras del amor usted mismo e incluso hacer un par de entretenidas tomas si tiene suerte.""",Rusia,Ruso,PC,2018-02-23,positivo
Femenino,26.0,Nacional,Muy bueno,4,14,"""Un callejón muy comercial""","""Existe una historia acerca de este callejón y el balcón y al momento de llegar a el, hay gente que desea explicarte esto por una aportación voluntaria, recomiendo tomar esta pequeña plática porque es una forma muy sencilla de apoyar a estas personas y de lo contrario sólo observarás el callejón sin saber la historia. El callejón ya es muy comercial y en verdad sólo vas con el afán de capturar tu foto. Lleguen temprano y eviten horas pico para visitarlo.""",México,Español,Móvil,2018-02-23,positivo
Masculino,46.0,Nacional,Excelente,5,86,"""UN LUGAR QUE DEBES IR""","""Este icónico callejón hay que conocerlo de dia y de noche ya que la iluminación hace un ambiente totalmente diferente, te sugiero que investigues un poco de la leyenda antes de ir.""",México,Español,PC,2018-02-21,positivo
Masculino,40.0,Internacional,Muy bueno,4,15,"""Fun walk in a historic area""","""Una parte muy interesante de la ciudad. Hay muchas tiendas, restaurantes, edificios históricos para ver. El callejón es peatonal y muy concurrido"".",Estados Unidos,Inglés,Móvil,2018-02-19,positivo
Femenino,30.0,Internacional,Regular,3,757,"""Neat""","""Tuvimos un momento difícil para encontrar el Callejón del Beso y luego nos topamos con él accidentalmente. Definitivamente un lugar popular"".",Canadá,Inglés,Móvil,2018-02-17,neutral
Femenino,37.0,Internacional,Regular,3,7,"""Important for Mexicanos""","""Este callejón es similar a Romeo y Julieta, solo que supuestamente es cierto. Tiene un significado real para la gente de México, por lo que tiene un valor cultural. Para un estadounidense como yo, es un callejón lindo que se llena de turistas"".",Estados Unidos,Inglés,Móvil,2018-02-17,neutral
Masculino,31.0,Internacional,Muy bueno,4,94,"""Why not?""","""Una de esas atracciones turísticas a las que tienes que ir solo para ver la lista de cosas por hacer. Te cuentan una historia romántica-triste como Romeo y Julieta... toma una foto y estás listo"".",Chile,Inglés,Móvil,2018-02-15,positivo
Femenino,29.0,Internacional,Regular,3,56,"""Paseo ordinario""","""Es un callejón muy normal. Si no encuentras un viaje especial, no te importará. Hay vendedores en la escena que le tomarán fotos y el precio no es caro. Puedes visitar con la mentalidad de este viaje.""",China,Chino,PC,2018-02-11,neutral
Masculino,52.0,Internacional,Regular,3,127,"""Okay""","""Todo lo que hay es un callejón muy estrecho con balcones a ambos lados donde puedes posar con tu amada si te apetece y las residencias están abiertas. También hay muchos candados en varias de las rejillas de las ventanas. No te molestes en hacer un viaje especial para ver, es mediocre en el mejor de los casos"".",Canadá,Inglés,Móvil,2018-02-08,neutral
Femenino,45.0,Internacional,Regular,3,34,"""Una linda historia""","""Uno de los tantos callejones de esta hermosa ciuadad colonial. Adornada por una linda historia, sobre tres escalones y un amor fatdico. Nada sorprendete.""",España,Español,PC,2018-02-08,neutral
Masculino,18.0,Nacional,Muy bueno,4,69,"""¡Parada obligada!""","""La foto no puede faltar en este paradero, y si vas en pareja es un requisito obligatorio para visitar Guanajuato, afortunadamente no había mucha gente, romántico.""",México,Español,Móvil,2018-02-05,positivo
Masculino,44.0,Nacional,Excelente,5,10,"""Callejón de los enamorados""","""Lugar muy romántico es muy acogedor y tiene una historia de unos enamorados que lucharon por su amor.""",México,Español,Móvil,2018-02-04,positivo
Femenino,27.0,Internacional,Regular,3,8,"""Potentially uncomfortable""","""Como grupo de amigos, no pudimos besarnos para nuestra foto, y fue difícil acomodarnos a los tres en los escalones. Sin embargo, todavía era un lugar popular para visitar, así que fuimos. ¯\_(ツ)_/¯""",Estados Unidos,Inglés,Móvil,2018-01-28,neutral
Femenino,56.0,Internacional,Excelente,5,67,"""Un beso para la vida""","""Lugar imperdible para los apasionados hacer juras de amor e inmortalizar un beso, en un balcón lleno de historia en una calle tipica de Guanajuato. Reza la leyenda que por la proximidad de los balcones dos jóvenes se apasionaron y cantaban besos por la noche en el balcón. El padre de la joven enfurecido por el noviazgo mató a su hija y el joven apasionado al saber, se arrojó del balcón donde cayó con el cuello en el tercer peldaño donde se le dio el beso. En el fondo hay guías espontáneas que cuentan la historia a los curiosos y arriba en la casa, que hoy es una tienda de artesanía tiene que pagarse para acceder al balcón ... En México todo se paga ... pero vale la pena por la leyenda y, por el beso y hasta por la hermosa foto.""",Portugal,Portugués,Móvil,2018-01-28,positivo
Masculino,25.0,Nacional,Excelente,5,53,"""¡Tienes que besar!""","""Si vas a Guanajuato tienes que ir a este lugar, no seas amargado y disfruta de una historia de amor y muerte! hay un muchacho que te toma la foto y te la imprime en un folleto que es un bonito recuerdo.""",México,Español,PC,2018-01-28,positivo
Masculino,48.0,Internacional,Regular,3,341,"""Historia ficticia y colas""","""Las calles son hermosas, y en las laderas empinadas, los balcones están llenos de flores. Si ves lo que ves en la imagen, entonces aquí está. Invitamos a un guía turístico privado a caminar por la ciudad y tomamos esta calle. La leyenda es falsa El equipo esperando para tomar una foto de un beso con una pareja es demasiado largo. Créanme, hay más lugares románticos para tomar una foto de beso.""",Estados Unidos,Chino,PC,2018-01-22,neutral
